Season,isOverSnow_sc_26_1,isOverSnow_sc_26_2,isOverSnow_sc_26_3,isOverSnow_sc_26_4,isOverSnow_sc_26_5,isOverSnow_sc_26_6,isOverSnow_sc_26_7,isOverSnow_sc_26_8,isOverSnow_sc_26_9,isOverSnow_sc_26_10,isOverSnow_sc_26_11,isOverSnow_sc_26_12,isOverSnow_sc_45_1,isOverSnow_sc_45_2,isOverSnow_sc_45_3,isOverSnow_sc_45_4,isOverSnow_sc_45_5,isOverSnow_sc_45_6,isOverSnow_sc_45_7,isOverSnow_sc_45_8,isOverSnow_sc_45_9,isOverSnow_sc_45_10,isOverSnow_sc_45_11,isOverSnow_sc_45_12,isOverSnow_sc_45_13,isOverSnow_sc_45_14,isOverSnow_sc_45_15,isOverSnow_sc_45_16,isOverSnow_sc_45_17,isOverSnow_sc_45_18,isOverSnow_sc_45_19,isOverSnow_sc_45_20,isOverSnow_sc_45_21,isOverSnow_sc_45_22,isOverSnow_sc_45_23,isOverSnow_sc_45_24,isOverSnow_sc_45_25,isOverSnow_sc_85_1,isOverSnow_sc_85_2,isOverSnow_sc_85_3,isOverSnow_sc_85_4,isOverSnow_sc_85_5,isOverSnow_sc_85_6,isOverSnow_sc_85_7,isOverSnow_sc_85_8,isOverSnow_sc_85_9,isOverSnow_sc_85_10,isOverSnow_sc_85_11,isOverSnow_sc_85_12,isOverSnow_sc_85_13,isOverSnow_sc_85_14,isOverSnow_sc_85_15,isOverSnow_sc_85_16,isOverSnow_sc_85_17,isOverSnow_sc_85_18,isOverSnow_sc_85_19,isOverSnow_sc_85_20,isOverSnow_sc_85_21,isOverSnow_sc_85_22,isOverSnow_sc_85_23,isOverSnow_sc_85_24,isOverSnow_sc_85_25,isOverSnow_sc_85_26,isOverSnow_sc_85_27,isOverSnow_sc_85_28,isOverSnow_sc_85_29,isOverSnow_sc_85_30,isOverSnow_sc_85_31
2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,17.0,13.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,40.0,0.0,16.0,0.0,6.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0
2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-2028,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028-2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-2031,7.0,10.0,0.0,6.0,3.0,20.0,0.0,16.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,9.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,12.0,13.0
2031-2032,25.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,23.0,11.0,8.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,13.0,0.0,0.0,0.0,11.0,12.0,19.0,13.0,1.0,0.0,13.0,35.0,0.0,0.0,0.0,11.0,0.0,6.0,2.0,0.0,9.0
2032-2033,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,14.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033-2034,0.0,37.0,0.0,4.0,32.0,42.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,44.0,25.0,16.0,16.0,0.0,14.0,17.0,40.0,0.0,0.0,31.0,0.0,0.0,0.0,8.0,9.0,30.0,0.0,24.0,8.0,0.0,27.0,15.0,0.0,28.0,26.0,30.0,0.0,0.0,0.0,39.0,8.0,0.0,7.0,17.0,22.0,22.0,28.0,13.0,0.0,0.0,0.0,15.0,62.0,0.0,8.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,5.0
2034-2035,18.0,17.0,5.0,53.0,37.0,23.0,44.0,22.0,6.0,15.0,13.0,0.0,14.0,0.0,0.0,28.0,14.0,69.0,29.0,0.0,48.0,36.0,13.0,61.0,44.0,9.0,0.0,67.0,20.0,40.0,41.0,7.0,31.0,19.0,5.0,28.0,14.0,66.0,34.0,53.0,0.0,0.0,40.0,40.0,27.0,32.0,31.0,30.0,45.0,50.0,36.0,22.0,56.0,37.0,45.0,30.0,5.0,41.0,61.0,19.0,17.0,0.0,0.0,6.0,0.0,15.0,0.0,47.0
2035-2036,12.0,29.0,0.0,10.0,0.0,15.0,7.0,16.0,26.0,11.0,9.0,0.0,31.0,27.0,60.0,34.0,31.0,29.0,0.0,4.0,22.0,30.0,21.0,0.0,9.0,55.0,48.0,0.0,0.0,0.0,26.0,8.0,19.0,52.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,30.0,0.0,9.0,27.0,0.0,13.0,0.0,10.0,30.0,2.0,38.0,0.0,6.0,33.0,20.0,17.0,0.0,0.0,30.0,0.0,19.0,32.0,0.0
2036-2037,2.0,0.0,23.0,4.0,0.0,13.0,23.0,16.0,47.0,0.0,0.0,0.0,0.0,10.0,42.0,52.0,8.0,1.0,21.0,31.0,0.0,25.0,26.0,0.0,22.0,31.0,31.0,7.0,12.0,20.0,22.0,16.0,20.0,54.0,0.0,36.0,0.0,31.0,26.0,55.0,37.0,22.0,41.0,0.0,45.0,44.0,22.0,22.0,0.0,22.0,16.0,28.0,11.0,33.0,0.0,46.0,2.0,0.0,15.0,34.0,29.0,0.0,0.0,31.0,0.0,37.0,30.0,42.0
2037-2038,55.0,63.0,0.0,63.0,88.0,5.0,91.0,0.0,0.0,63.0,96.0,52.0,64.0,30.0,12.0,84.0,42.0,78.0,40.0,57.0,45.0,45.0,0.0,48.0,24.0,81.0,64.0,59.0,52.0,33.0,74.0,61.0,50.0,80.0,0.0,41.0,0.0,66.0,44.0,55.0,81.0,30.0,0.0,66.0,47.0,38.0,30.0,46.0,78.0,48.0,55.0,54.0,61.0,54.0,42.0,27.0,41.0,0.0,77.0,56.0,34.0,28.0,50.0,0.0,48.0,45.0,78.0,45.0
2038-2039,40.0,67.0,23.0,0.0,0.0,33.0,75.0,42.0,55.0,74.0,43.0,19.0,0.0,50.0,6.0,69.0,80.0,70.0,0.0,0.0,104.0,58.0,0.0,0.0,77.0,60.0,22.0,0.0,50.0,0.0,23.0,0.0,71.0,0.0,55.0,0.0,26.0,70.0,25.0,43.0,43.0,0.0,30.0,67.0,0.0,0.0,49.0,63.0,0.0,41.0,49.0,0.0,17.0,33.0,0.0,39.0,66.0,7.0,89.0,0.0,62.0,73.0,24.0,1.0,0.0,0.0,0.0,89.0
2039-2040,61.0,59.0,0.0,22.0,84.0,92.0,39.0,4.0,56.0,50.0,71.0,37.0,39.0,0.0,0.0,0.0,61.0,76.0,73.0,0.0,57.0,49.0,65.0,0.0,68.0,44.0,61.0,78.0,36.0,74.0,42.0,0.0,12.0,60.0,40.0,61.0,0.0,0.0,27.0,0.0,0.0,65.0,82.0,0.0,9.0,0.0,15.0,4.0,21.0,0.0,73.0,0.0,41.0,39.0,0.0,0.0,0.0,0.0,0.0,79.0,67.0,18.0,10.0,2.0,20.0,1.0,28.0,0.0
2040-2041,42.0,88.0,23.0,67.0,0.0,106.0,88.0,34.0,56.0,56.0,57.0,72.0,19.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,21.0,0.0,34.0,59.0,0.0,32.0,0.0,48.0,19.0,5.0,0.0,80.0,0.0,29.0,72.0,74.0,0.0,44.0,76.0,69.0,0.0,0.0,0.0,0.0,3.0,75.0,0.0,56.0,1.0,0.0,0.0,8.0,10.0,45.0,0.0,78.0,0.0,0.0,54.0,31.0,48.0,26.0,0.0,73.0,27.0
2041-2042,41.0,0.0,0.0,70.0,87.0,100.0,0.0,46.0,104.0,43.0,115.0,8.0,0.0,32.0,7.0,8.0,92.0,78.0,54.0,19.0,27.0,0.0,13.0,0.0,0.0,24.0,105.0,0.0,22.0,65.0,0.0,7.0,58.0,0.0,72.0,90.0,1.0,0.0,0.0,7.0,60.0,0.0,19.0,83.0,6.0,53.0,0.0,62.0,76.0,57.0,7.0,0.0,113.0,53.0,59.0,49.0,0.0,0.0,81.0,54.0,8.0,32.0,0.0,67.0,0.0,15.0,92.0,0.0
2042-2043,12.0,0.0,0.0,57.0,9.0,0.0,0.0,42.0,34.0,4.0,87.0,15.0,19.0,0.0,76.0,47.0,69.0,81.0,35.0,77.0,83.0,48.0,53.0,130.0,72.0,27.0,90.0,94.0,0.0,58.0,72.0,0.0,0.0,88.0,84.0,42.0,73.0,17.0,20.0,111.0,84.0,72.0,27.0,0.0,0.0,15.0,20.0,6.0,115.0,5.0,38.0,0.0,62.0,45.0,53.0,0.0,121.0,71.0,0.0,37.0,0.0,61.0,102.0,13.0,22.0,50.0,44.0,25.0
2043-2044,0.0,134.0,55.0,42.0,60.0,53.0,69.0,125.0,25.0,0.0,106.0,0.0,88.0,14.0,0.0,5.0,0.0,1.0,47.0,114.0,78.0,22.0,0.0,56.0,80.0,0.0,75.0,0.0,0.0,0.0,71.0,131.0,71.0,0.0,136.0,103.0,94.0,15.0,16.0,47.0,0.0,56.0,50.0,50.0,29.0,14.0,37.0,5.0,56.0,0.0,109.0,71.0,83.0,0.0,25.0,0.0,0.0,0.0,74.0,108.0,3.0,0.0,3.0,0.0,0.0,89.0,48.0,0.0
2044-2045,114.0,57.0,22.0,41.0,73.0,71.0,108.0,0.0,52.0,40.0,119.0,122.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,100.0,0.0,56.0,42.0,23.0,0.0,75.0,123.0,7.0,0.0,0.0,68.0,99.0,75.0,0.0,35.0,0.0,43.0,0.0,0.0,4.0,29.0,0.0,65.0,0.0,0.0,72.0,23.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045-2046,32.0,0.0,0.0,108.0,149.0,18.0,140.0,64.0,107.0,25.0,0.0,136.0,0.0,6.0,104.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,57.0,24.0,116.0,0.0,91.0,0.0,0.0,104.0,0.0,64.0,0.0,5.0,114.0,10.0,0.0,64.0,46.0,0.0,11.0,0.0,0.0,52.0,124.0,0.0,0.0,8.0,53.0,0.0,39.0,0.0,0.0,8.0,0.0,0.0,0.0,111.0,99.0,32.0,0.0,114.0,90.0,52.0,0.0
2046-2047,90.0,0.0,0.0,0.0,100.0,36.0,91.0,0.0,148.0,97.0,68.0,92.0,95.0,0.0,0.0,133.0,87.0,76.0,68.0,0.0,3.0,90.0,61.0,0.0,5.0,74.0,95.0,0.0,6.0,22.0,12.0,91.0,73.0,0.0,119.0,0.0,87.0,33.0,84.0,47.0,44.0,34.0,61.0,72.0,16.0,69.0,0.0,46.0,30.0,101.0,14.0,106.0,76.0,129.0,0.0,0.0,111.0,80.0,0.0,67.0,0.0,26.0,1.0,110.0,95.0,0.0,133.0,86.0
2047-2048,0.0,50.0,0.0,0.0,6.0,14.0,0.0,27.0,0.0,43.0,0.0,0.0,49.0,13.0,37.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,6.0,0.0,8.0,80.0,9.0,0.0,40.0,15.0,0.0,80.0,31.0,0.0,30.0,0.0,8.0,0.0,0.0,23.0,61.0,2.0,55.0,8.0,93.0,0.0,18.0,0.0,96.0,43.0,0.0,43.0,0.0,57.0,0.0,30.0,11.0,23.0,0.0,73.0,50.0,80.0,46.0,38.0,69.0,0.0,0.0
2048-2049,0.0,50.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,31.0,43.0,0.0,8.0,0.0,0.0,0.0,0.0,73.0,0.0,74.0,104.0,0.0,46.0,28.0,0.0,69.0,72.0,107.0,0.0,106.0,0.0,0.0,139.0,75.0,27.0,3.0,0.0,80.0,117.0,0.0,129.0,73.0,108.0,0.0,11.0,4.0,24.0,69.0,102.0,37.0,106.0,43.0,62.0,39.0,57.0,17.0,51.0,60.0,113.0,51.0,54.0,14.0,98.0,0.0,0.0
2049-2050,0.0,84.0,0.0,106.0,106.0,0.0,96.0,31.0,0.0,84.0,90.0,93.0,0.0,50.0,30.0,0.0,0.0,57.0,0.0,0.0,0.0,27.0,47.0,16.0,0.0,0.0,0.0,6.0,102.0,40.0,61.0,0.0,84.0,0.0,0.0,66.0,67.0,70.0,107.0,90.0,19.0,92.0,60.0,43.0,0.0,0.0,42.0,54.0,0.0,9.0,0.0,0.0,17.0,52.0,6.0,71.0,14.0,0.0,0.0,50.0,4.0,27.0,117.0,21.0,36.0,0.0,7.0,38.0
2050-2051,0.0,65.0,84.0,68.0,0.0,0.0,0.0,64.0,0.0,60.0,0.0,0.0,47.0,2.0,0.0,0.0,41.0,21.0,32.0,93.0,19.0,0.0,11.0,13.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,53.0,0.0,18.0,78.0,56.0,53.0,23.0,80.0,23.0,39.0,86.0,0.0,27.0,0.0,47.0,18.0,17.0,45.0,45.0,64.0,61.0,59.0,27.0,0.0,86.0,4.0,37.0,0.0,12.0,0.0,0.0,0.0,19.0,88.0,36.0,15.0,44.0
2051-2052,31.0,46.0,43.0,0.0,52.0,51.0,16.0,29.0,76.0,0.0,53.0,0.0,95.0,86.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,65.0,77.0,0.0,25.0,0.0,0.0,0.0,95.0,0.0,0.0,51.0,7.0,0.0,0.0,0.0,97.0,0.0,0.0,66.0,0.0,66.0,64.0,0.0,17.0,98.0,7.0,51.0,48.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,7.0,0.0,29.0,0.0,24.0
2052-2053,19.0,35.0,0.0,66.0,81.0,11.0,33.0,31.0,0.0,68.0,0.0,62.0,0.0,75.0,38.0,39.0,0.0,45.0,26.0,64.0,0.0,0.0,49.0,68.0,0.0,0.0,0.0,39.0,89.0,85.0,0.0,19.0,43.0,31.0,9.0,0.0,41.0,20.0,5.0,22.0,0.0,4.0,46.0,45.0,8.0,0.0,0.0,45.0,0.0,45.0,12.0,53.0,65.0,17.0,0.0,24.0,1.0,1.0,7.0,46.0,0.0,0.0,0.0,22.0,0.0,42.0,0.0,45.0
2053-2054,74.0,0.0,84.0,0.0,0.0,20.0,35.0,0.0,18.0,0.0,0.0,64.0,42.0,72.0,0.0,0.0,37.0,53.0,54.0,0.0,49.0,59.0,0.0,4.0,58.0,20.0,0.0,41.0,28.0,40.0,78.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,33.0,0.0,64.0,6.0,0.0,0.0,0.0,25.0,0.0,53.0,16.0,0.0,46.0,0.0,0.0,0.0,4.0,0.0,42.0,0.0,6.0,0.0,0.0,23.0
2054-2055,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.0,0.0,0.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,56.0,77.0,0.0,0.0,0.0,31.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2055-2056,42.0,16.0,0.0,7.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,49.0,20.0,30.0,8.0,0.0,32.0,0.0,0.0,0.0,14.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,4.0,0.0,67.0,0.0,35.0,10.0,0.0,0.0,24.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,10.0,23.0,0.0,0.0,17.0,0.0,17.0
2056-2057,0.0,0.0,10.0,38.0,0.0,13.0,0.0,19.0,23.0,13.0,0.0,0.0,0.0,0.0,46.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,19.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057-2058,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0
2058-2059,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2059-2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060-2061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061-2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062-2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063-2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064-2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065-2066,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066-2067,0.0,0.0,15.0,23.0,0.0,0.0,21.0,13.0,5.0,0.0,1.0,7.0,0.0,0.0,22.0,16.0,7.0,13.0,16.0,13.0,0.0,14.0,0.0,17.0,29.0,7.0,1.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067-2068,5.0,0.0,28.0,7.0,22.0,0.0,0.0,5.0,14.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
2068-2069,21.0,2.0,0.0,0.0,7.0,12.0,3.0,6.0,41.0,18.0,0.0,31.0,29.0,0.0,0.0,24.0,19.0,0.0,33.0,0.0,28.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,15.0,19.0,22.0,0.0,2.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2069-2070,33.0,14.0,30.0,9.0,0.0,0.0,0.0,0.0,46.0,27.0,0.0,23.0,0.0,10.0,41.0,7.0,0.0,13.0,8.0,2.0,2.0,0.0,8.0,0.0,30.0,42.0,0.0,26.0,7.0,15.0,0.0,22.0,14.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
